,impath,label,Hmax,Wmax,Attnlabel
401,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_402.png," ""QUEEN""",1410,2155,[ 1  3  5 42 46 30 30 39  5  2]
402,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_403.png," ""LITTER""",1410,2155,[ 1  3  5 37 34 45 45 30 43  5  2]
403,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_404.png," ""COLCHESTER""",1410,2155,[ 1  3  5 28 40 37 28 33 30 44 45 30 43  5  2]
404,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_405.png," ""BOROUGH""",1410,2155,[ 1  3  5 27 40 43 40 46 32 33  5  2]
405,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_406.png," ""DEBENHAMS""",1410,2155,[ 1  3  5 29 30 27 30 39 33 26 38 44  5  2]
406,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_407.png," ""BRITAIN'S""",1410,2155,[ 1  3  5 27 43 34 45 26 34 39  7 44  5  2]
407,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_408.png," ""FAVOURITE""",1410,2155,[ 1  3  5 31 26 47 40 46 43 34 45 30  5  2]
408,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_409.png," ""DEPARTMENT""",1410,2155,[ 1  3  5 29 30 41 26 43 45 38 30 39 45  5  2]
409,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_410.png," ""STORE""",1410,2155,[ 1  3  5 44 45 40 43 30  5  2]
410,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_411.png," ""www.debenhams.com""",1410,2155,[ 1  3  5 76 76 76 11 57 58 55 58 67 61 54 66 72 11 56 68 66  5  2]
411,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_412.png," ""Videos""",1410,2155,[ 1  3  5 47 62 57 58 68 72  5  2]
412,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_413.png," ""available""",1410,2155,[ 1  3  5 54 75 54 62 65 54 55 65 58  5  2]
413,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_414.png," ""here""",1410,2155,[ 1  3  5 61 58 71 58  5  2]
414,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_415.png," ""All""",1410,2155,[ 1  3  5 26 65 65  5  2]
415,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_416.png," ""our""",1410,2155,[ 1  3  5 68 74 71  5  2]
416,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_417.png," ""videos""",1410,2155,[ 1  3  5 75 62 57 58 68 72  5  2]
417,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_418.png," ""are""",1410,2155,[ 1  3  5 54 71 58  5  2]
418,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_419.png," ""loaned""",1410,2155,[ 1  3  5 65 68 54 67 58 57  5  2]
419,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_420.png," ""for""",1410,2155,[ 1  3  5 59 68 71  5  2]
420,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_421.png," ""one""",1410,2155,[ 1  3  5 68 67 58  5  2]
421,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_422.png," ""week""",1410,2155,[ 1  3  5 76 58 58 64  5  2]
422,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_423.png," ""2""",1410,2155,[ 1  3  5 15  5  2]
423,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_424.png," ""NatWest""",1410,2155,[ 1  3  5 39 54 73 48 58 72 73  5  2]
424,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_425.png," ""PAST""",1410,2155,[ 1  3  5 41 26 44 45  5  2]
425,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_426.png," ""TIMES""",1410,2155,[ 1  3  5 45 34 38 30 44  5  2]
426,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_427.png," ""Essex""",1410,2155,[ 1  3  5 30 72 72 58 77  5  2]
427,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_428.png," ""County""",1410,2155,[ 1  3  5 28 68 74 67 73 78  5  2]
428,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_429.png," ""Council""",1410,2155,[ 1  3  5 28 68 74 67 56 62 65  5  2]
429,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_430.png," ""Colchester""",1410,2155,[ 1  3  5 28 68 65 56 61 58 72 73 58 71  5  2]
430,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_431.png," ""Library""",1410,2155,[ 1  3  5 37 62 55 71 54 71 78  5  2]
431,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_432.png," ""Library""",1410,2155,[ 1  3  5 37 62 55 71 54 71 78  5  2]
432,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_433.png," ""Open""",1410,2155,[ 1  3  5 40 69 58 67  5  2]
433,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_434.png," ""Essex""",1410,2155,[ 1  3  5 30 72 72 58 77  5  2]
434,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_435.png," ""County""",1410,2155,[ 1  3  5 28 68 74 67 73 78  5  2]
435,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_436.png," ""Council""",1410,2155,[ 1  3  5 28 68 74 67 56 62 65  5  2]
436,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_437.png," ""Libraries""",1410,2155,[ 1  3  5 37 62 55 71 54 71 62 58 72  5  2]
437,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_438.png," ""FORUM""",1410,2155,[ 1  3  5 31 40 43 46 38  5  2]
438,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_439.png," ""trinity""",1410,2155,[ 1  3  5 73 71 62 67 62 73 78  5  2]
439,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_440.png," ""street""",1410,2155,[ 1  3  5 72 73 71 58 58 73  5  2]
440,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_441.png," ""studios""",1410,2155,[ 1  3  5 72 73 74 57 62 68 72  5  2]
441,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_442.png," ""WHILE""",1410,2155,[ 1  3  5 48 33 34 37 30  5  2]
442,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_443.png," ""YOU""",1410,2155,[ 1  3  5 50 40 46  5  2]
443,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_444.png," ""WAIT""",1410,2155,[ 1  3  5 48 26 34 45  5  2]
444,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_445.png," ""SHOE""",1410,2155,[ 1  3  5 44 33 40 30  5  2]
445,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_446.png," ""REPAIRS""",1410,2155,[ 1  3  5 43 30 41 26 34 43 44  5  2]
446,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_447.png," ""AVAILABLE""",1410,2155,[ 1  3  5 26 47 26 34 37 26 27 37 30  5  2]
447,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_448.png," ""GRAHAMS""",1410,2155,[ 1  3  5 32 43 26 33 26 38 44  5  2]
448,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_449.png," ""AFA""",1410,2155,[ 1  3  5 26 31 26  5  2]
449,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_450.png," ""KEY""",1410,2155,[ 1  3  5 36 30 50  5  2]
450,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_451.png," ""WEST""",1410,2155,[ 1  3  5 48 30 44 45  5  2]
451,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_452.png," ""Zone""",1410,2155,[ 1  3  5 51 68 67 58  5  2]
452,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_453.png," ""ENDS""",1410,2155,[ 1  3  5 30 39 29 44  5  2]
453,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_454.png," ""Videos""",1410,2155,[ 1  3  5 47 62 57 58 68 72  5  2]
454,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_455.png," ""Here""",1410,2155,[ 1  3  5 33 58 71 58  5  2]
455,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_456.png," ""QUEEN""",1410,2155,[ 1  3  5 42 46 30 30 39  5  2]
456,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_457.png," ""STREET""",1410,2155,[ 1  3  5 44 45 43 30 30 45  5  2]
457,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_458.png," ""FORMERLY""",1410,2155,[ 1  3  5 31 40 43 38 30 43 37 50  5  2]
458,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_459.png," ""SOUTHGATE""",1410,2155,[ 1  3  5 44 40 46 45 33 32 26 45 30  5  2]
459,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_460.png," ""STREET""",1410,2155,[ 1  3  5 44 45 43 30 30 45  5  2]
460,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_461.png," ""ROUTE""",1410,2155,[ 1  3  5 43 40 46 45 30  5  2]
461,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_462.png," ""BUS""",1410,2155,[ 1  3  5 27 46 44  5  2]
462,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_463.png," ""Tourist""",1410,2155,[ 1  3  5 45 68 74 71 62 72 73  5  2]
463,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_464.png," ""information""",1410,2155,[ 1  3  5 62 67 59 68 71 66 54 73 62 68 67  5  2]
464,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_465.png," ""Castle""",1410,2155,[ 1  3  5 28 54 72 73 65 58  5  2]
465,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_466.png," ""i""",1410,2155,[ 1  3  5 62  5  2]
466,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_467.png," ""hills""",1410,2155,[ 1  3  5 61 62 65 65 72  5  2]
467,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_468.png," ""RESIDENTIAL""",1410,2155,[ 1  3  5 43 30 44 34 29 30 39 45 34 26 37  5  2]
468,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_469.png," ""hills""",1410,2155,[ 1  3  5 61 62 65 65 72  5  2]
469,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_470.png," ""&""",1410,2155,[1 3 5 6 5 2]
470,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_471.png," ""es""",1410,2155,[ 1  3  5 58 72  5  2]
471,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_472.png," ""eve""",1410,2155,[ 1  3  5 58 75 58  5  2]
472,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_473.png," ""ROGERS""",1410,2155,[ 1  3  5 43 40 32 30 43 44  5  2]
473,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_474.png," ""CARTER""",1410,2155,[ 1  3  5 28 26 43 45 30 43  5  2]
474,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_475.png," ""BUILDER""",1410,2155,[ 1  3  5 27 46 34 37 29 30 43  5  2]
475,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_476.png," ""COLCHESTER""",1410,2155,[ 1  3  5 28 40 37 28 33 30 44 45 30 43  5  2]
476,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_477.png," ""794455""",1410,2155,[ 1  3  5 20 22 17 17 18 18  5  2]
477,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_478.png," ""10""",1410,2155,[ 1  3  5 14 13  5  2]
478,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_479.png," ""HARWICH""",1410,2155,[ 1  3  5 33 26 43 48 34 28 33  5  2]
479,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_480.png," ""COURT""",1410,2155,[ 1  3  5 28 40 46 43 45  5  2]
480,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_481.png," ""HOUSE""",1410,2155,[ 1  3  5 33 40 46 44 30  5  2]
481,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_482.png," ""11""",1410,2155,[ 1  3  5 14 14  5  2]
482,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_483.png," ""GAS""",1410,2155,[ 1  3  5 32 26 44  5  2]
483,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_484.png," ""GAS""",1410,2155,[ 1  3  5 32 26 44  5  2]
484,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_485.png," ""GAS""",1410,2155,[ 1  3  5 32 26 44  5  2]
485,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_486.png," ""GAS""",1410,2155,[ 1  3  5 32 26 44  5  2]
486,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_487.png," ""GAS""",1410,2155,[ 1  3  5 32 26 44  5  2]
487,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_488.png," ""Fire""",1410,2155,[ 1  3  5 31 62 71 58  5  2]
488,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_489.png," ""door""",1410,2155,[ 1  3  5 57 68 68 71  5  2]
489,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_490.png," ""keep""",1410,2155,[ 1  3  5 64 58 58 69  5  2]
490,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_491.png," ""locked""",1410,2155,[ 1  3  5 65 68 56 64 58 57  5  2]
491,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_492.png," ""LION""",1410,2155,[ 1  3  5 37 34 40 39  5  2]
492,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_493.png," ""WALK""",1410,2155,[ 1  3  5 48 26 37 36  5  2]
493,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_494.png," ""PLANT""",1410,2155,[ 1  3  5 41 37 26 39 45  5  2]
494,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_495.png," ""ROOM""",1410,2155,[ 1  3  5 43 40 40 38  5  2]
495,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_496.png," ""No""",1410,2155,[ 1  3  5 39 68  5  2]
496,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_497.png," ""unauthorised""",1410,2155,[ 1  3  5 74 67 54 74 73 61 68 71 62 72 58 57  5  2]
497,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_498.png," ""entry""",1410,2155,[ 1  3  5 58 67 73 71 78  5  2]
498,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_499.png," ""into""",1410,2155,[ 1  3  5 62 67 73 68  5  2]
499,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_500.png," ""this""",1410,2155,[ 1  3  5 73 61 62 72  5  2]
500,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_501.png," ""area!""",1410,2155,[ 1  3  5 54 71 58 54  4  5  2]
501,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_502.png," ""Permit""",1410,2155,[ 1  3  5 41 58 71 66 62 73  5  2]
502,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_503.png," ""to""",1410,2155,[ 1  3  5 73 68  5  2]
503,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_504.png," ""work""",1410,2155,[ 1  3  5 76 68 71 64  5  2]
504,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_505.png," ""system""",1410,2155,[ 1  3  5 72 78 72 73 58 66  5  2]
505,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_506.png," ""in""",1410,2155,[ 1  3  5 62 67  5  2]
506,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_507.png," ""operation""",1410,2155,[ 1  3  5 68 69 58 71 54 73 62 68 67  5  2]
507,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_508.png," ""Estates""",1410,2155,[ 1  3  5 30 72 73 54 73 58 72  5  2]
508,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_509.png," ""Management""",1410,2155,[ 1  3  5 38 54 67 54 60 58 66 58 67 73  5  2]
509,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_510.png," ""Section""",1410,2155,[ 1  3  5 44 58 56 73 62 68 67  5  2]
510,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_511.png," ""Coach""",1410,2155,[ 1  3  5 28 68 54 56 61  5  2]
511,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_512.png," ""Stop""",1410,2155,[ 1  3  5 44 73 68 69  5  2]
512,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_513.png," ""NATIONAL""",1410,2155,[ 1  3  5 39 26 45 34 40 39 26 37  5  2]
513,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_514.png," ""EXPRESS""",1410,2155,[ 1  3  5 30 49 41 43 30 44 44  5  2]
514,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_515.png," ""First""",1410,2155,[ 1  3  5 31 62 71 72 73  5  2]
515,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_516.png," ""Used""",1410,2155,[ 1  3  5 46 72 58 57  5  2]
516,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_517.png," ""tickets""",1410,2155,[ 1  3  5 73 62 56 64 58 73 72  5  2]
517,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_518.png," ""Alarm""",1410,2155,[ 1  3  5 26 65 54 71 66  5  2]
518,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_519.png," ""Fitted""",1410,2155,[ 1  3  5 31 62 73 73 58 57  5  2]
519,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_520.png," ""FIRE""",1410,2155,[ 1  3  5 31 34 43 30  5  2]
520,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_521.png," ""EXTINGUISHER""",1410,2155,[ 1  3  5 30 49 45 34 39 32 46 34 44 33 30 43  5  2]
521,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_522.png," ""BREAK""",1410,2155,[ 1  3  5 27 43 30 26 36  5  2]
522,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_523.png," ""GLASS""",1410,2155,[ 1  3  5 32 37 26 44 44  5  2]
